Texts,Sentiment
It inspects the companys strategic strengths and weaknesses .,1
"It 's even a little bit higher than Yara 's multiples on itself , ' an analyst in Helsinki said .",1
"Kesko offers Hilton to open a hotel on Kalinisky prospect in a 18,000-square metres building because of these difficulties .",1
"Key reasons to read this report : - Report contains only relevant information , leaving out excessive data .",1
"The dollar bounced back after hitting another record low against the euro , which reached $ 1.41 for the first time .",1
"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .",1
"The new company will buy from Baltic Pearl CJSC a lease right to 8.1 hectares for the construction of a mall with a gross area of 140,000 sq m 1.5 million sq ft .",1
"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .",1
"As a result of the cancellation , the maximum increase of Citycon 's share capital on the basis of the convertible bonds decreased from EUR 23,383,927.80 to EUR 22,901,784.75 .",1
Aspo 's net sales in 2006 totaled EUR 225.9 million .,1
Both companies ' existing investment plans will be coordinated .,1
E 's building system service had revenue of EUR 355 mln in 2007 .,1
Export accounts for about one tenth of the company 's annual turnover of one billion kroons .,1
"For 2009 , Incap expects revenue of some EUR 70 million .",1
"In 2006 the company 's net sales amounted to approximately EUR259m and it has some 8,000 employees .",1
"In 2009 , KONE had annual net sales of EUR 4.7 billion and approximately 34,000 employees .",1
"In the second quarter of 2009 , net sales through operator business partners represented 47 % of the Group 's total net sales .",1
International operations accounted for over 80 % of net sales .,1
"Latin America currently accounts for approximately 40 % of sales at Finnish BSS-OSS and VAS supplier for telecoms operators Tecnotree , company president and CEO Eero Mertano told BNamericas .",1
"Net sales in 2010 were about EUR 2.0 billion , of which international operations accounted for roughly a quarter .",1
"Nokia OYJ 's production site at Bochum , Germany , posted profit before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",1
"Operating income was EUR -24.9 mn , including EUR 15.3 mn of restructuring expenses .",1
Operating profit for the quarter April-June 2006 amounted to EUR42 .9 m on net sales of EUR156 .3 m.,1
Poyry 's net sales in 2007 amounted to about EUR 720 million and it employs 7400 experts .,1
Roshan 's net sales in 2006 were $ 191 million and EBITDA was $ 66.5 million .,1
"The Board of Directors proposes to the Shareholders ' Meeting on 18 March 2010 that the company would pay dividend for the financial year January 1 - December 31 , 2009 , EUR 0.02 per share .",1
"The company , employing 6,400 , reported net sales of 620 mln euro $ 823.2 mln for 2006 .",1
"The company reported net sales of EUR550m in 2005 and had some 3,200 employees .",1
The company 's net sales in 2010 totalled MEUR 311.4 with an operating margin of 13.9 per cent .,1
"The company will pay a dividend of EUR 0.50 per share , a total of EUR 14mn .",1
"The decision of Tekes was based on , among other , the following grounds : the project has a significant impact on the business development of the company .",1
"The estimated turnover of the new company is LVL 2,5 million EEK 40 million .",1
The Finnish company claims to have over a quarter of a million contented Tulikivi fireplace business and homeowners worldwide .,1
The four-year contract between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,1
"The Group , with net sales of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries .",1
